Time,MTìfèoà≥óÕ,LTìfèoà≥óÕ,MTìfèoâ∑ìx,â∑êÖéÊèoâ∑ìx,â∑êÖó¨ó 
2023-09-15 14:16:00,   7.06,   2.19, 112.1,  99.4,  -1.3
2023-09-15 14:16:00,   7.05,   2.20, 112.7,  99.7,  -0.7
2023-09-15 14:18:00,   6.99,   2.16, 112.7, 100.8,  -1.9
2023-09-15 14:18:00,   6.95,   2.09, 112.6, 101.2,  -1.4
2023-09-15 14:20:00,   6.73,   2.42, 112.6, 101.2,  -0.4
2023-09-15 14:20:00,   6.73,   2.07, 110.7,  96.7,  -1.0
2023-09-15 14:22:00,   6.61,   2.37, 108.8,  88.3,  -1.1
2023-09-15 14:22:00,   6.60,   2.37, 106.3,  64.7,  -1.4
2023-09-15 14:24:00,   7.18,   2.16, 103.6,  48.5,  -2.4
2023-09-15 14:24:00,   7.06,   2.28, 106.0,  55.2,  -2.2
2023-09-15 14:26:00,   7.05,   2.37, 108.8,  72.8,  -2.4
2023-09-15 14:26:00,   7.03,   2.40, 109.2,  81.0,  -2.4
2023-09-15 14:28:00,   7.01,   2.43, 108.8,  91.2,  -2.4
2023-09-15 14:28:00,   7.01,   2.39, 108.4,  97.3,  -2.4
2023-09-15 14:30:00,   7.05,   2.35, 108.6, 101.1,  -2.3
2023-09-15 14:30:00,   7.08,   2.35, 109.1, 101.9,  -2.0
2023-09-15 14:32:00,   7.05,   2.26, 109.7, 102.3,  -1.3
2023-09-15 14:32:00,   7.01,   2.16, 110.4, 102.6,  -1.0
2023-09-15 14:34:00,   6.78,   2.02, 111.6, 102.6,  -0.7
2023-09-15 14:34:00,   6.71,   2.58, 111.4, 102.1,  -2.4
2023-09-15 14:36:00,   6.69,   2.23, 109.5, 101.3,  -2.4
2023-09-15 14:36:00,   6.63,   2.24, 107.3, 100.2,  -1.9
2023-09-15 14:38:00,   6.61,   2.25, 104.8,  97.5,  -1.0
2023-09-15 14:38:00,   6.61,   2.26, 102.5,  90.2,  -2.4
2023-09-15 14:40:00,   6.91,   2.39, 100.1,  84.5,  -1.2
2023-09-15 14:40:00,   6.99,   2.32, 101.0,  73.5,  -1.9
2023-09-15 14:42:00,   6.93,   2.46, 103.2,  74.1,  -1.9
2023-09-15 14:42:00,   7.05,   2.10, 104.8,  84.6,  -2.4
2023-09-15 14:44:00,   6.99,   2.13, 108.5,  90.2,  -2.3
2023-09-15 14:44:00,   6.97,   2.18, 110.9,  92.9,  -2.4
2023-09-15 14:46:00,   6.97,   2.22, 112.6,  96.6,  -2.4
2023-09-15 14:46:00,   6.97,   2.20, 113.1,  99.8,  -2.4
2023-09-15 14:48:00,   6.97,   2.21, 113.2, 101.6,  -2.4
2023-09-15 14:48:00,   6.97,   2.19, 113.1, 102.4,  -2.2
2023-09-15 14:50:00,   6.93,   2.17, 113.0, 103.1,  -0.9
2023-09-15 14:50:00,   6.93,   2.10, 112.8, 103.9,  -0.1
2023-09-15 14:52:00,   7.01,   2.09, 113.0, 103.5,  -0.6
2023-09-15 14:52:00,   7.05,   2.11, 113.6, 102.2,  -0.5
2023-09-15 14:54:00,   7.01,   2.14, 113.8, 100.7,  -0.2
2023-09-15 14:54:00,   6.95,   2.09, 113.4,  99.4,  -0.7
2023-09-15 14:56:00,   6.91,   2.04, 113.0,  98.5,  -0.7
2023-09-15 14:56:00,   6.84,   2.01, 112.9,  97.6,   0.8
2023-09-15 14:58:00,   6.84,   2.01, 112.4,  89.6,   0.4
